r_mean,g_mean,b_mean,r_std,g_std,b_std,brightness,contrast,saturation,warmth,dominant_channel,filename,genre_principal,year,artist
0.5625484,0.6378215,0.6024637,0.18894885,0.17146245,0.21868002,0.611284,0.16800217,0.30102283,-0.039915323,1,Post_Impressionism/vincent-van-gogh_peach-trees-in-blossom-1888.jpg,Post Impressionism,1888.0,vincent van gogh
0.67038,0.70814353,0.7205777,0.14537182,0.16353197,0.17596182,0.6982697,0.15836224,0.1030716,-0.05019772,2,Romanticism/ivan-aivazovsky_warning-of-storm-1851.jpg,Romanticism,1851.0,ivan aivazovsky
0.77597797,0.7295386,0.643632,0.27353516,0.26895168,0.2977294,0.73363066,0.2641597,0.27288345,0.13234597,0,Art_Nouveau_Modern/leon-bakst_indo-persian-dance-1912.jpg,Art Nouveau Modern,1912.0,leon bakst
0.6232817,0.49495035,0.43225628,0.26367816,0.23445103,0.17817196,0.5261743,0.20811848,0.48249808,0.19102544,0,Cubism/max-ernst_fish-fight-1917.jpg,Cubism,1917.0,max ernst
0.58789784,0.5723851,0.49686643,0.18602297,0.18039148,0.18024586,0.5684143,0.18033282,0.18757874,0.0910314,0,Impressionism/camille-pissarro_the-factory-1873.jpg,Impressionism,1873.0,camille pissarro
0.38688964,0.38688964,0.38688964,0.13044398,0.13044398,0.13044398,0.38688964,0.13044398,0.0,0.0,0,Northern_Renaissance/albrecht-durer_head-of-an-apostle-1508.jpg,Northern Renaissance,1508.0,albrecht durer
0.55314755,0.48997447,0.40669447,0.24490629,0.19476208,0.17672077,0.49936932,0.19137815,0.35473937,0.14645308,0,Post_Impressionism/henri-edmond-cross_landscape-with-sunset.jpg,Post Impressionism,,henri edmond cross
0.39300394,0.36713368,0.32264286,0.33759692,0.34808314,0.3474825,0.36979693,0.34235767,0.21959078,0.07036108,0,Rococo/fyodor-rokotov_portrait-of-countess-elizaveta-santi.jpg,Rococo,,fyodor rokotov
0.69678956,0.6873698,0.6166863,0.17313279,0.16755702,0.16588363,0.6821284,0.16473767,0.16458833,0.08010328,0,Impressionism/claude-monet_the-boulevard-heloise-in-argenteuil.jpg,Impressionism,,claude monet
0.6922624,0.67990386,0.64711577,0.14959253,0.14308645,0.13154513,0.67986125,0.14113596,0.114439026,0.045146644,0,Post_Impressionism/david-burliuk_hot-spring-in-new-mexico(1).jpg,Post Impressionism,,david burliuk
0.51070035,0.45912012,0.36619276,0.1668399,0.15307613,0.123738006,0.46394888,0.15344192,0.28165638,0.14450759,0,Romanticism/richard-parkes-bonington_seascape-1827.jpg,Romanticism,1827.0,richard parkes bonington
0.4898409,0.33007145,0.35499796,0.26830485,0.22835472,0.23220141,0.38068414,0.18436235,0.47035316,0.13484293,0,Expressionism/dimitris-mytaras_untitled(4).jpg,Expressionism,,dimitris mytaras
0.6722958,0.5430142,0.44537115,0.2491287,0.24284418,0.2402095,0.57053816,0.231198,0.3495326,0.22692466,0,Impressionism/micaela-eleutheriade_dupa-baie.jpg,Impressionism,,micaela eleutheriade
0.666705,0.6853545,0.57475543,0.2297884,0.21846808,0.24498415,0.66717,0.2229093,0.21173245,0.09194958,1,Realism/fyodor-vasilyev_bank-of-the-volga-after-the-storm.jpg,Realism,,fyodor vasilyev
0.6793299,0.59520483,0.519847,0.2120937,0.21445271,0.2168088,0.6117674,0.20381668,0.3153577,0.1594829,0,Romanticism/ivan-aivazovsky_view-of-constantinople-and-the-bosporus.jpg,Romanticism,,ivan aivazovsky
0.6246065,0.53561294,0.44228995,0.23887293,0.20335421,0.16543555,0.55158323,0.20913614,0.28436536,0.18231654,0,Ukiyo_e/utagawa-kuniyoshi_heroes-of-china-and-japan.jpg,Ukiyo e,,utagawa kuniyoshi
0.42646176,0.28611106,0.14656577,0.25328305,0.19634289,0.16097112,0.31216773,0.2027457,0.63945174,0.279896,0,Baroque/bartolome-esteban-murillo_the-immaculate-conception-oil-on-canvas.jpg,Baroque,,bartolome esteban murillo
0.30648506,0.29008073,0.2471943,0.14149551,0.15068166,0.15431851,0.29009658,0.14730932,0.23351574,0.05929075,0,Realism/isaac-levitan_a-herd-1890.jpg,Realism,1890.0,isaac levitan
0.36056745,0.35217574,0.29661316,0.21113548,0.16132417,0.12108533,0.34835073,0.16683652,0.2841304,0.063954294,0,Expressionism/akseli-gallen-kallela_stockflotte-1908.jpg,Expressionism,1908.0,akseli gallen kallela
0.4706998,0.5026784,0.3818247,0.3030917,0.30599543,0.20916243,0.4793395,0.29212576,0.22687691,0.088875085,1,Pop_Art/patrick-caulfield_cream-glazed-pot-1979.jpg,Pop Art,1979.0,patrick caulfield
0.73283017,0.7074822,0.662052,0.209901,0.20297514,0.20337239,0.7098822,0.20325905,0.12266858,0.07077819,0,Post_Impressionism/paul-cezanne_the-green-pitcher-1887.jpg,Post Impressionism,1887.0,paul cezanne
0.41592133,0.4139701,0.42509648,0.23394065,0.2444444,0.3044686,0.41582194,0.24195118,0.33730578,-0.009175152,2,Cubism/ernst-ludwig-kirchner_lovers-the-kiss.jpg,Cubism,,ernst ludwig kirchner
0.5349274,0.5169616,0.4154436,0.21267791,0.19561778,0.17796774,0.5107603,0.1972818,0.24136984,0.11948383,0,Impressionism/francis-picabia_not_detected_236842.jpg,Impressionism,,francis picabia
0.6374177,0.64639276,0.6110151,0.099814944,0.084608115,0.119778484,0.63967615,0.08589103,0.09381071,0.026402593,1,Naive_Art_Primitivism/arman-manookian_watercolor-design-for-mural.jpg,Naive Art Primitivism,,arman manookian
0.4560085,0.4421442,0.40857148,0.2943432,0.21116903,0.18481667,0.44246233,0.18948777,0.41093737,0.047437012,0,Color_Field_Painting/sam-francis_untitled-1985-1.jpg,Color Field Painting,1985.0,sam francis
0.33960825,0.30365974,0.26262447,0.22572306,0.18202518,0.102115035,0.3097303,0.18144538,0.3534721,0.07698378,0,Naive_Art_Primitivism/niko-pirosmani_two-georgians-at-marani.jpg,Naive Art Primitivism,,niko pirosmani
0.42185587,0.42532074,0.29150438,0.2502893,0.23909628,0.2376174,0.40902966,0.2388453,0.42551836,0.13035148,1,Realism/william-adolphe-bouguereau_brother-and-sister-1887.jpg,Realism,1887.0,william adolphe bouguereau
0.79111975,0.7836703,0.56829,0.14693592,0.1266069,0.11496429,0.7613444,0.1309339,0.29359505,0.22282976,0,Impressionism/james-mcneill-whistler_off-the-dutch-coast.jpg,Impressionism,,james mcneill whistler
0.76337415,0.6991036,0.59742624,0.15253516,0.17033467,0.19767754,0.7067293,0.16635028,0.23375334,0.16594791,0,Realism/ferdinand-hodler_the-bull-1878.jpg,Realism,1878.0,ferdinand hodler
0.47340882,0.46437174,0.40951836,0.24699216,0.23439163,0.2406803,0.46082056,0.23094603,0.32093027,0.06389046,0,Post_Impressionism/forrest-bess_reading-man-self-portrait.jpg,Post Impressionism,,forrest bess
0.6551839,0.5611673,0.49575818,0.17169246,0.19997425,0.20608592,0.5818217,0.19025461,0.27060074,0.15942574,0,Early_Renaissance/benozzo-gozzoli_tabernacle-of-the-madonna-delle-tosse-assumption-of-the-virgin.jpg,Early Renaissance,,benozzo gozzoli
0.49967784,0.55415356,0.4934264,0.16597047,0.15218869,0.1641052,0.53094244,0.15127423,0.22087811,0.0062514246,1,Post_Impressionism/j.-e.-h.-macdonald_on-the-lake-shore-near-bronte-1909.jpg,Post Impressionism,1909.0,j. e. h. macdonald
0.4044072,0.30253428,0.23284195,0.22596592,0.19836542,0.16224532,0.32504937,0.2010947,0.45463398,0.17156525,0,Rococo/thomas-gainsborough_portrait-of-george-venables-vernon-2nd-lord-vernon-1767.jpg,Rococo,1767.0,thomas gainsborough
0.48336565,0.37698543,0.25252688,0.211717,0.19520795,0.16261001,0.39460486,0.19366096,0.48930785,0.23083878,0,Impressionism/giovanni-boldini_white-horse.jpg,Impressionism,,giovanni boldini
0.43851823,0.44213557,0.42286164,0.06784674,0.06792213,0.06839758,0.43885678,0.067943215,0.04516894,0.01565659,1,Baroque/annibale-carracci_triton.jpg,Baroque,,annibale carracci
0.6589968,0.6353413,0.5315813,0.1960052,0.2128439,0.27773437,0.6305857,0.2063334,0.34551144,0.12741554,0,Impressionism/childe-hassam_coast-scene-isles-of-shoals.jpg,Impressionism,,childe hassam
0.41573152,0.3763854,0.24736042,0.18161109,0.19415788,0.2072667,0.37344104,0.17979078,0.5031473,0.1683711,0,Fauvism/raoul-dufy_pedistal-table-rue-seguier-1909.jpg,Fauvism,1909.0,raoul dufy
0.130486,0.12922005,0.11012754,0.042275466,0.039568085,0.037046693,0.12742202,0.039999682,0.17297028,0.020358458,0,Minimalism/jean-degottex_media-1973.jpg,Minimalism,1973.0,jean degottex
0.27476233,0.28836694,0.23463997,0.12767947,0.12293394,0.11518807,0.27817428,0.12085668,0.23122376,0.04012236,1,Expressionism/amedeo-modigliani_pierrot-self-portrait-as-pierrot-1915.jpg,Expressionism,1915.0,amedeo modigliani
0.4653306,0.39897388,0.3410812,0.25590017,0.2712017,0.28282136,0.4122148,0.26561618,0.32627422,0.1242494,0,Naive_Art_Primitivism/marc-chagall_the-street-in-vitebsk-1914.jpg,Naive Art Primitivism,1914.0,marc chagall
0.8465799,0.80774903,0.6870888,0.21979152,0.23581284,0.2461914,0.8056042,0.22562367,0.22827128,0.15949112,0,Art_Nouveau_Modern/alexandre-benois_street-dancer-costume-design(1).jpg,Art Nouveau Modern,,alexandre benois
0.6899599,0.6431413,0.6466706,0.3827097,0.4057192,0.39584336,0.6575424,0.39508218,0.12700185,0.043289304,0,Cubism/yiannis-moralis_not-detected-18.jpg,Cubism,,yiannis moralis
0.4128794,0.5365945,0.65594745,0.21977443,0.19146107,0.21012105,0.51320994,0.17513773,0.4770339,-0.24306804,2,Symbolism/nicholas-roerich_chandra-bhaga-path-to-triloknath-1932.jpg,Symbolism,1932.0,nicholas roerich
0.49260303,0.5206175,0.5105682,0.18490364,0.18987215,0.18299785,0.5110955,0.18727405,0.068724096,-0.017965168,1,Expressionism/yiannis-moralis_10-colored-drawings-for-the-poems-of-george-seferis-1965(13).jpg,Expressionism,1965.0,yiannis moralis
0.86366755,0.8766686,0.85574687,0.10404817,0.10587226,0.11051891,0.8703962,0.10577689,0.02861794,0.007920682,1,Post_Impressionism/mily-possoz_l-arbre-de-no-l-i-1930.jpg,Post Impressionism,1930.0,mily possoz
0.28231058,0.33170122,0.2546382,0.19315925,0.22353593,0.18211308,0.3081482,0.2077395,0.31873387,0.02767238,1,Realism/andrei-ryabushkin_the-old-men.jpg,Realism,,andrei ryabushkin
0.5579616,0.49727663,0.41196552,0.30946037,0.2870725,0.22612572,0.505696,0.28558087,0.2465316,0.14599606,0,Realism/camille-corot_ponte-nomentano-1828.jpg,Realism,1828.0,camille corot
0.6128078,0.6305647,0.4820107,0.22485897,0.2245946,0.2748184,0.60832024,0.22623716,0.29981667,0.13079712,1,Realism/vincent-van-gogh_pollard-willow-1882-1.jpg,Realism,1882.0,vincent van gogh
0.25163767,0.2311976,0.25458246,0.22716591,0.19895203,0.20437437,0.23997505,0.20107047,0.34720042,-0.0029447973,2,Baroque/artemisia-gentileschi_sleeping-venus-1630.jpg,Baroque,1630.0,artemisia gentileschi
0.6743638,0.5283845,0.46358812,0.17346132,0.16818239,0.1662599,0.5646455,0.15625392,0.35475168,0.21077567,0,Post_Impressionism/henri-de-toulouse-lautrec_portrait-of-vincent-van-gogh-1887.jpg,Post Impressionism,1887.0,henri de toulouse lautrec
0.43010712,0.44150272,0.28194988,0.18811196,0.13729118,0.14722532,0.41990644,0.1426277,0.39649126,0.14815724,1,Impressionism/salvador-dali_orchard-at-llane-cadaques-1920.jpg,Impressionism,1920.0,salvador dali
0.6203082,0.6119988,0.59879726,0.20397368,0.20395812,0.19849367,0.61297834,0.20324299,0.04217074,0.021510959,0,Northern_Renaissance/pieter-bruegel-the-elder_last-judgment.jpg,Northern Renaissance,,pieter bruegel the elder
0.3669479,0.23118012,0.17272542,0.16553812,0.11665958,0.07916949,0.26511085,0.124784335,0.5088979,0.19422247,0,Romanticism/nikolaos-gyzis_carnival-in-athens.jpg,Romanticism,,nikolaos gyzis
0.36296484,0.31538472,0.22120434,0.15646991,0.12652843,0.09313781,0.3188746,0.1277245,0.36578637,0.1417605,0,Impressionism/rudolf-schweitzer-cumpana_vas-cu-trandafiri-1962.jpg,Impressionism,1962.0,rudolf schweitzer cumpana
0.42039102,0.32377166,0.22734162,0.22822876,0.19399932,0.14603561,0.34166783,0.19572943,0.46928802,0.1930494,0,Northern_Renaissance/lucas-cranach-the-elder_sleeping-nymph-of-the-spring.jpg,Northern Renaissance,,lucas cranach the elder
0.43633986,0.28320843,0.21109596,0.23224795,0.15200369,0.09791807,0.3207739,0.16530047,0.46620715,0.2252439,0,Expressionism/paula-modersohn-becker_two-girls-seated-in-the-birch-forest.jpg,Expressionism,,paula modersohn becker
0.6669216,0.592598,0.4983353,0.27898085,0.27506715,0.24939092,0.60407484,0.27229777,0.28481233,0.16858631,0,Romanticism/william-shayer_the-start-of-the-day.jpg,Romanticism,,william shayer
0.3365304,0.36507472,0.54731184,0.22530437,0.1914836,0.1610089,0.377315,0.1941156,0.46651876,-0.21078146,2,Symbolism/nicholas-roerich_nanda-devi-1941.jpg,Symbolism,1941.0,nicholas roerich
0.8947638,0.8678162,0.7118076,0.03288214,0.04774046,0.26674888,0.8580886,0.05742657,0.20415246,0.18295622,0,Minimalism/robert-mangold_ring-a-yellow-2010.jpg,Minimalism,2010.0,robert mangold
0.21577485,0.23284172,0.19461742,0.2867836,0.22183138,0.19352782,0.22338115,0.23767115,0.51423514,0.021157429,1,Northern_Renaissance/lucas-cranach-the-elder_lucretia-1532.jpg,Northern Renaissance,1532.0,lucas cranach the elder
0.51015365,0.43325078,0.33112913,0.159567,0.16618276,0.16584459,0.44460288,0.15980567,0.38389412,0.17902452,0,Mannerism_Late_Renaissance/piero-di-cosimo_portrait-of-simonetta-vespucci-as-cleopatra-1490.jpg,Mannerism Late Renaissance,1490.0,piero di cosimo
0.7923261,0.7647981,0.6940298,0.31254947,0.32439825,0.3090638,0.76496136,0.31572276,0.18518566,0.098296285,0,Romanticism/karl-bodmer_kiasax-bear-on-the-left.jpg,Romanticism,,karl bodmer
0.4496029,0.32104468,0.20944658,0.23143579,0.19504997,0.14383078,0.3467614,0.1963768,0.54177916,0.24015632,0,Expressionism/corneliu-baba_portrait.jpg,Expressionism,,corneliu baba
0.63250154,0.5999852,0.5068029,0.2431227,0.23208177,0.20109805,0.5990848,0.23013331,0.22124407,0.12569863,0,Art_Nouveau_Modern/ivan-bilibin_illustration-for-the-russian-fairy-story-maria-morevna-1900-3(1).jpg,Art Nouveau Modern,1900.0,ivan bilibin
0.56214577,0.50206584,0.45885277,0.1992892,0.20531958,0.23540804,0.51510346,0.20495023,0.2490992,0.103293,0,Symbolism/konstantin-somov_in-the-park-of-versailles-1.jpg,Symbolism,,konstantin somov
0.47566324,0.48537076,0.47181684,0.1894812,0.18958242,0.19703065,0.48092303,0.19036964,0.04017663,0.003846407,1,Romanticism/gustave-dore_samson-carries-away-the-gates-of-gaza.jpg,Romanticism,,gustave dore
0.63831663,0.5584315,0.5238399,0.19409972,0.20389085,0.14346883,0.57837373,0.18862629,0.2526272,0.11447674,0,Symbolism/nicholas-roerich_koksar-camp-1932.jpg,Symbolism,1932.0,nicholas roerich
0.5911281,0.51394594,0.46658865,0.27204767,0.25308266,0.22668836,0.5316247,0.25027946,0.28421605,0.124539465,0,Impressionism/john-singer-sargent_boboli-gardens.jpg,Impressionism,,john singer sargent
0.32804313,0.32008463,0.2707862,0.25484663,0.2579046,0.26687738,0.31684422,0.2572497,0.24901703,0.057256937,0,Romanticism/francisco-goya_the-yard-of-a-madhouse-1794.jpg,Romanticism,1794.0,francisco goya
0.607092,0.607092,0.607092,0.080265805,0.080265805,0.080265805,0.607092,0.0802658,0.0,0.0,0,Northern_Renaissance/albrecht-durer_studies-on-a-great-picture-of-mary-st-joseph.jpg,Northern Renaissance,,albrecht durer
0.22664699,0.16815689,0.12016244,0.23252442,0.15782194,0.08648813,0.18017407,0.17147003,0.31521934,0.10648455,0,Mannerism_Late_Renaissance/titian_st-sebastian.jpg,Mannerism Late Renaissance,,titian
0.5427603,0.47361535,0.3255431,0.1953575,0.1807733,0.16487415,0.47740948,0.17988317,0.4194514,0.2172172,0,Expressionism/balthus_the-cat-in-the-mirror.jpg,Expressionism,,balthus
0.5686078,0.5253299,0.47902668,0.24066582,0.23249689,0.2117428,0.5329914,0.22294477,0.27940905,0.08958113,0,Symbolism/william-holman-hunt_christ-and-the-two-marys.jpg,Symbolism,,william holman hunt
0.61876124,0.5273665,0.41487056,0.22206919,0.21005891,0.22585143,0.54186904,0.21385457,0.39244625,0.20389068,0,Expressionism/lucian-freud_naked-man-on-a-bed.jpg,Expressionism,,lucian freud
0.47463906,0.49581134,0.47633034,0.17511022,0.15755947,0.15492007,0.48725998,0.16241042,0.08221689,-0.0016912818,1,Abstract_Expressionism/aki-kuroda_conti-nuit-1979.jpg,Abstract Expressionism,1979.0,aki kuroda
0.4268402,0.35241175,0.23812497,0.16561516,0.15144356,0.105468646,0.36163712,0.14286992,0.42301878,0.18871522,0,Northern_Renaissance/dirk-bouts_martyrdom-of-saint-erasmus-1458.jpg,Northern Renaissance,1458.0,dirk bouts
0.3772083,0.32228577,0.29597622,0.22596689,0.18895622,0.1599777,0.3357083,0.1960566,0.18557474,0.08123207,0,Realism/john-everett-millais_cinderella.jpg,Realism,,john everett millais
0.6214638,0.40595227,0.2724947,0.19819714,0.20095687,0.14104086,0.45517606,0.17857718,0.55667436,0.34896907,0,Cubism/joan-miro_portrait-of-a-spanish-dancer.jpg,Cubism,,joan miro
0.4998126,0.41748935,0.3504907,0.3035899,0.2760959,0.24785435,0.43446615,0.27943823,0.30799082,0.14932191,0,Northern_Renaissance/hans-holbein-the-younger_the-body-of-the-dead-christ-in-the-tomb-1521.jpg,Northern Renaissance,1521.0,hans holbein the younger
0.5088688,0.5092675,0.45309508,0.11093809,0.11524526,0.10819755,0.5027447,0.112499736,0.12996438,0.055773735,1,Realism/david-burliuk_male-portrait-1929.jpg,Realism,1929.0,david burliuk
0.7623624,0.6543764,0.549405,0.057232995,0.06367502,0.0774263,0.67469746,0.06227593,0.28238273,0.21295744,0,Northern_Renaissance/hans-holbein-the-younger_portrait-of-a-lady-thought-to-be-anne-boleyn.jpg,Northern Renaissance,,hans holbein the younger
0.5450574,0.37760276,0.31422335,0.20738578,0.17979716,0.13797139,0.4204464,0.18189143,0.42975336,0.23083407,0,High_Renaissance/vittore-carpaccio_vision-of-st-augustine-1507.jpg,High Renaissance,1507.0,vittore carpaccio
0.8892851,0.86002606,0.82880765,0.1560591,0.16185853,0.14677685,0.86521566,0.1558131,0.09830651,0.060477436,0,Art_Nouveau_Modern/nicholas-roerich_sacrificer-1913.jpg,Art Nouveau Modern,1913.0,nicholas roerich
0.51521766,0.4895702,0.4511329,0.14461505,0.1229927,0.12812573,0.49285692,0.12942083,0.14470063,0.06408477,0,Realism/constantin-guys_dandies-in-the-park.jpg,Realism,,constantin guys
0.5762956,0.45458102,0.35276693,0.29363325,0.2461071,0.24375875,0.47936687,0.2526447,0.39568853,0.22352868,0,Naive_Art_Primitivism/edith-vonnegut_rip-tide.jpg,Naive Art Primitivism,,edith vonnegut
0.37426686,0.27310815,0.1606577,0.15597521,0.13157268,0.06672308,0.29053527,0.1300019,0.56288904,0.21360916,0,Impressionism/homer-watson_nut-gatherers-in-the-forest-1900.jpg,Impressionism,1900.0,homer watson
0.6110859,0.61812603,0.60939705,0.2179264,0.22181359,0.22752297,0.61502594,0.22126208,0.029953606,0.001688838,1,Rococo/william-hogarth_english-librettist-thomas-morell.jpg,Rococo,,william hogarth
0.52770853,0.45952365,0.34160373,0.20974223,0.1867361,0.17383589,0.46646807,0.18819155,0.3627994,0.1861048,0,Impressionism/camille-pissarro_les-mathurins-pontoise-1877.jpg,Impressionism,1877.0,camille pissarro
0.4998557,0.40049022,0.26355794,0.2558249,0.23700017,0.117209025,0.4145902,0.21425334,0.4544267,0.23629776,0,Fauvism/aldemir-martins_galo-1987.jpg,Fauvism,1987.0,aldemir martins
0.38374048,0.32491145,0.1480318,0.11537818,0.16142811,0.049523886,0.32233706,0.13058147,0.6243004,0.23570868,0,Post_Impressionism/vincent-van-gogh_trees-and-undergrowth-1887.jpg,Post Impressionism,1887.0,vincent van gogh
0.51682323,0.46641943,0.45060557,0.18527871,0.19109866,0.18742502,0.4796874,0.18793264,0.17042115,0.06621766,0,Impressionism/walter-sickert_the-tottenham-distillery.jpg,Impressionism,,walter sickert
0.40643215,0.23759383,0.19614476,0.27984536,0.19671258,0.1677484,0.2833513,0.2130048,0.49537945,0.21028739,0,High_Renaissance/raphael_portrait-of-a-cardinal.jpg,High Renaissance,,raphael
0.728344,0.73713166,0.73355883,0.18015717,0.18227077,0.18658878,0.7340969,0.18209781,0.018950887,-0.0052148104,1,Expressionism/ernst-ludwig-kirchner_book-illustration-side-of-the-military-road.jpg,Expressionism,,ernst ludwig kirchner
0.7144706,0.6214657,0.49934107,0.23637217,0.2992729,0.35874876,0.63535196,0.28431037,0.38273168,0.21512955,0,Post_Impressionism/vincent-van-gogh_still-life-with-three-books-1887.jpg,Post Impressionism,1887.0,vincent van gogh
0.7324451,0.6879402,0.60361254,0.21403416,0.2136407,0.2062101,0.6916338,0.21281825,0.19599819,0.12883258,0,Realism/vincent-van-gogh_peasant-girl-half-figure-2-1885.jpg,Realism,1885.0,vincent van gogh
0.47869825,0.4357587,0.32036135,0.13104528,0.14116348,0.16038187,0.43544233,0.13913631,0.3563733,0.15833691,0,Expressionism/jean-paul-lemieux_le-pr-1979.jpg,Expressionism,1979.0,jean paul lemieux
0.48639297,0.4885103,0.40919453,0.1559331,0.14632246,0.13556413,0.47883525,0.1474147,0.17317161,0.077198446,1,Symbolism/nicholas-roerich_shambala-is-going.jpg,Symbolism,,nicholas roerich
0.35416117,0.28412586,0.15249553,0.1626656,0.13610128,0.08515009,0.29006055,0.1373192,0.5679916,0.20166564,0,Rococo/george-morland_calf-and-sheep.jpg,Rococo,,george morland
